Poem Name,Word Type,Word,POS_Tag
sggk,General Word,best,MODIFIER
sggk,Noun,gems,ENTITY_nouny
sggk,General Word,whose,ENTITY_possessive
sggk,Noun,value,ENTITY_noun
sggk,Verb,could,MODAL
sggk,General Word,ever,MODIFIER
sggk,General Word,be,AUX
sggk,Verb,tested,ACTION_verb
sggk,General Word,by,FUNC_inner
sggk,Verb,buying,ACTION_verb
sggk,Pronoun,them,ENTITY_pronoun
sggk,General Word,with,FUNC_inner
sggk,Noun,money,ENTITY_noun
sggk,General Word,[,PUNCTUATION
sggk,General Word,i.e.,FUNC_inter
sggk,General Word,the,FUNC_determiner
sggk,General Word,best,MODIFIER
sggk,General Word,that,FUNC_determiner
sggk,Noun,money,ENTITY_noun
sggk,Verb,could,MODAL
sggk,Verb,buy,ACTION_verb
sggk,General Word,],PUNCTUATION
sggk,General Word,.,PUNCTUATION
sggk,General Word,The,FUNC_determiner
sggk,Noun,fairest,ENTITY_noun
sggk,General Word,to,FUNC_inner
sggk,General Word,behold,ENTITY_oov
sggk,Verb,sparkled,ACTION_verb
sggk,General Word,there,LOCATION
sggk,General Word,with,FUNC_inner
sggk,General Word,blue-grey,MODIFIER
sggk,Noun,eyes,ENTITY_nouny
sggk,General Word,;,PUNCTUATION
sggk,General Word,no,FUNC_negation
sggk,Noun,man,ENTITY_nouny
sggk,Verb,could,MODAL
sggk,General Word,truly,MODIFIER
sggk,Verb,say,ACTION_verb
sggk,General Word,that,FUNC_determiner
sggk,Pronoun,he,ENTITY_pronoun
sggk,General Word,had,ASPECT
sggk,General Word,ever,MODIFIER
sggk,Verb,seen,ACTION_verb
sggk,General Word,a,FUNC_determiner
sggk,General Word,more,QUANTIFIER
sggk,General Word,beautiful,MODIFIER
sggk,General Word,one,ENTITY_num
sggk,General Word,.,PUNCTUATION
sggk,Noun,Sir,ENTITY_noun
sggk,Person,Gawain,ENTITY_person
sggk,General Word,and,FUNC_conjunction
sggk,General Word,the,FUNC_determiner
sggk,General Word,Green,MODIFIER
sggk,Noun,Knight,ENTITY_noun
sggk,Verb,lines,ACTION_verb
sggk,General Word,[,PUNCTUATION
sggk,General Word,37,ENTITY_num
sggk,General Word,–,PUNCTUATION
sggk,General Word,84,ENTITY_num
sggk,General Word,],PUNCTUATION
sggk,General Word,But,FUNC_inter
sggk,Person,Arthur,ENTITY_person
sggk,Verb,would,MODAL
sggk,General Word,not,FUNC_negation
sggk,Verb,eat,ACTION_verb
sggk,General Word,until,RANGE_period
sggk,General Word,all,QUANTIFIER
sggk,General Word,were,AUX
sggk,Verb,served,ACTION_verb
sggk,General Word,;,PUNCTUATION
sggk,Pronoun,he,ENTITY_pronoun
sggk,General Word,was,AUX
sggk,General Word,so lively,ModifierP
sggk,General Word,in,RANGE_locality
sggk,General Word,his,ENTITY_possessive
sggk,Noun,youthfulness,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,somewhat,MODIFIER
sggk,General Word,boyish,MODIFIER
sggk,General Word,.,PUNCTUATION
sggk,Pronoun,He,ENTITY_pronoun
sggk,Verb,loved,ACTION_verb
sggk,General Word,an,FUNC_determiner
sggk,General Word,active,MODIFIER
sggk,Noun,life,ENTITY_nouny
sggk,General Word,;,PUNCTUATION
sggk,Pronoun,he,ENTITY_pronoun
sggk,Verb,did,ACTION_verb
sggk,General Word,not,FUNC_negation
sggk,Verb,care,ACTION_verb
sggk,General Word,much,QUANTIFIER
sggk,General Word,for,FUNC_inner
sggk,Verb,lying,ACTION_verb
sggk,General Word,in,RANGE_locality
sggk,Noun,bed,ENTITY_noun
sggk,General Word,or,FUNC_conjunction
sggk,Verb,sitting,ACTION_verb
sggk,Person,"long,",ENTITY_person
sggk,Pronoun,he,ENTITY_pronoun
sggk,General Word,was,AUX
sggk,General Word,so,MODIFIER
sggk,Verb,agitated,ACTION_verb
sggk,General Word,by,FUNC_inner
sggk,General Word,his,ENTITY_possessive
sggk,General Word,young,MODIFIER
sggk,Noun,blood,ENTITY_noun
sggk,General Word,and,FUNC_conjunction
sggk,General Word,his,ENTITY_possessive
sggk,General Word,restless,MODIFIER
sggk,Noun,mind,ENTITY_nouny
sggk,General Word,.,PUNCTUATION
sggk,General Word,And,FUNC_conjunction
sggk,General Word,also,MODIFIER
sggk,General Word,another,MODIFIER
sggk,General Word,custom,MODIFIER
sggk,Verb,moved,ACTION_verb
sggk,Pronoun,him,ENTITY_pronoun
sggk,General Word,as,FUNC_inner
sggk,General Word,well,MODIFIER
sggk,General Word,",",PUNCTUATION
sggk,General Word,which,CLAUSE_WhichQ
sggk,Pronoun,he,ENTITY_pronoun
sggk,General Word,had,ASPECT
sggk,Verb,undertaken,ACTION_verb
sggk,General Word,as,FUNC_inner
sggk,General Word,a,FUNC_determiner
sggk,Noun,matter,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,Noun,honour,ENTITY_nouny
sggk,General Word,:,PUNCTUATION
sggk,Pronoun,he,ENTITY_pronoun
sggk,Verb,would,MODAL
sggk,General Word,never,FUNC_negation
sggk,Verb,eat,ACTION_verb
sggk,General Word,on,RANGE_locality
sggk,General Word,such,MODIFIER
sggk,General Word,a,FUNC_determiner
sggk,Noun,festal,ENTITY_nouny
sggk,General Word,day,TIME_day
sggk,General Word,until,RANGE_period
sggk,General Word,some,QUANTIFIER
sggk,General Word,daring,MODIFIER
sggk,Noun,matter,ENTITY_noun
sggk,General Word,had,ASPECT
sggk,General Word,been,AUX
sggk,Verb,related,ACTION_verb
sggk,General Word,to,FUNC_inner
sggk,Pronoun,him,ENTITY_pronoun
sggk,General Word,",",PUNCTUATION
sggk,Pronoun,a,ENTITY_pronoun
sggk,General Word,strange,MODIFIER
sggk,Noun,tale,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,General Word,some,QUANTIFIER
sggk,General Word,great,MODIFIER
sggk,Noun,marvel,ENTITY_nouny
sggk,Pronoun,that,ENTITY_pronoun
sggk,Pronoun,he,ENTITY_pronoun
sggk,Verb,could,MODAL
sggk,Verb,believe,ACTION_verb
sggk,General Word,",",PUNCTUATION
sggk,General Word,of,FUNC_inner
sggk,General Word,princes,ENTITY_oov
sggk,General Word,",",PUNCTUATION
sggk,General Word,of,FUNC_inner
sggk,Noun,chivalry,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,General Word,of,FUNC_inner
sggk,General Word,other,MODIFIER
sggk,Noun,adventures,ENTITY_nouny
sggk,General Word,;,PUNCTUATION
sggk,General Word,or,FUNC_conjunction
sggk,General Word,else,MODIFIER
sggk,General Word,some,QUANTIFIER
sggk,Noun,man,ENTITY_nouny
sggk,General Word,entreated,MODIFIER
sggk,Pronoun,him,ENTITY_pronoun
sggk,General Word,for,FUNC_inner
sggk,General Word,a,FUNC_determiner
sggk,General Word,true,MODIFIER
sggk,Noun,knight,ENTITY_nouny
sggk,General Word,to,FUNC_inner
sggk,Verb,engage,ACTION_verb
sggk,General Word,in,RANGE_locality
sggk,Verb,jousting,ACTION_verb
sggk,General Word,with,FUNC_inner
sggk,Pronoun,him,ENTITY_pronoun
sggk,General Word,",",PUNCTUATION
sggk,General Word,for,FUNC_inner
sggk,General Word,a,FUNC_determiner
sggk,Noun,man,ENTITY_nouny
sggk,General Word,to,FUNC_inner
sggk,Verb,lay,ACTION_verb
sggk,General Word,life,ENTITY_oov
sggk,General Word,against,FUNC_inner
sggk,General Word,life,ENTITY_oov
sggk,General Word,in,RANGE_locality
sggk,Noun,jeopardy,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,either,FUNC_negation
sggk,General Word,one,ENTITY_num
sggk,General Word,to,FUNC_inner
sggk,Verb,concede,ACTION_verb
sggk,Noun,victory,ENTITY_nouny
sggk,General Word,to,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,Noun,other,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,as,FUNC_inner
sggk,Noun,fortune,ENTITY_noun
sggk,Noun,saw,ENTITY_noun
sggk,Verb,fit,ACTION_verb
sggk,General Word,to,FUNC_inner
sggk,Verb,help,ACTION_verb
sggk,Pronoun,them,ENTITY_pronoun
sggk,General Word,.,PUNCTUATION
sggk,General Word,This,FUNC_determiner
sggk,General Word,was,AUX
sggk,General Word,the,FUNC_determiner
sggk,General Word,king's,ENTITY_possessive
sggk,General Word,custom,MODIFIER
sggk,General Word,wherever,MODIFIER
sggk,Pronoun,he,ENTITY_pronoun
sggk,General Word,was,AUX
sggk,General Word,in,RANGE_locality
sggk,Noun,court,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,at,FUNC_inner
sggk,General Word,each,QUANTIFIER
sggk,General Word,splendid,MODIFIER
sggk,Noun,feast,ENTITY_noun
sggk,General Word,among,FUNC_inner
sggk,General Word,his,ENTITY_possessive
sggk,Noun,noble,ENTITY_nouny
sggk,Noun,company,ENTITY_nouny
sggk,General Word,in,RANGE_locality
sggk,General Word,hall,ENTITY_oov
sggk,General Word,.,PUNCTUATION
sggk,General Word,Therefore,FUNC_inter
sggk,General Word,",",PUNCTUATION
sggk,General Word,so proud,ModifierP
sggk,General Word,of,FUNC_inner
sggk,Noun,face,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,Pronoun,he,ENTITY_pronoun
sggk,Verb,stands,ACTION_verb
sggk,General Word,bold,MODIFIER
sggk,General Word,in,RANGE_locality
sggk,General Word,his,ENTITY_possessive
sggk,Noun,place,ENTITY_noun
sggk,General Word,;,PUNCTUATION
sggk,General Word,very youthful,ModifierP
sggk,General Word,in,RANGE_locality
sggk,General Word,that,FUNC_determiner
sggk,General Word,New,MODIFIER
sggk,General Word,Year,TIME_year
sggk,General Word,",",PUNCTUATION
sggk,Pronoun,he,ENTITY_pronoun
sggk,Verb,behaves,ACTION_verb
sggk,General Word,very cheerfully,ModifierP
sggk,General Word,with,FUNC_inner
sggk,General Word,everybody,ENTITY_oov
sggk,General Word, ,PUNCTUATION
sggk,General Word,.,PUNCTUATION
sggk,General Word, ,PUNCTUATION
sggk,General Word,Thus,FUNC_inter
sggk,General Word,the,FUNC_determiner
sggk,General Word,bold,MODIFIER
sggk,Noun,king,ENTITY_nouny
sggk,Pronoun,himself,ENTITY_pronoun
sggk,Verb,stands,ACTION_verb
sggk,General Word,there,LOCATION
sggk,General Word,in,RANGE_locality
sggk,General Word,his,ENTITY_possessive
sggk,Noun,place,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,in,RANGE_locality
sggk,Noun,front,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,General Word,high,MODIFIER
sggk,Noun,table,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,Verb,talking,ACTION_verb
sggk,General Word,courteously,MODIFIER
sggk,General Word,of,FUNC_inner
sggk,General Word,this,FUNC_determiner
sggk,General Word,and,FUNC_conjunction
sggk,General Word,that,FUNC_determiner
sggk,General Word,.,PUNCTUATION
sggk,General Word,Good,MODIFIER
sggk,Noun,Gawain,ENTITY_nouny
sggk,General Word,was,AUX
sggk,Verb,seated,ACTION_verb
sggk,General Word,there,LOCATION
sggk,General Word,beside,RANGE_locality
sggk,General Word,Guinevere,LOCATION
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,Agravain,ENTITY_oov
sggk,General Word,of,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,General Word,Hard,MODIFIER
sggk,Noun,Hand,ENTITY_noun
sggk,Verb,sits on,VerbP
sggk,General Word,the,FUNC_determiner
sggk,General Word,other,MODIFIER
sggk,Noun,side,ENTITY_nouny
sggk,General Word,–,PUNCTUATION
sggk,General Word,both,MODIFIER
sggk,General Word,the,FUNC_determiner
sggk,General Word,king's,ENTITY_possessive
sggk,General Word,sister,ENTITY_possessive
sggk,General Word,is,AUX
sggk,General Word,sons,ENTITY_oov
sggk,General Word,and,FUNC_conjunction
sggk,General Word,very true,ModifierP
sggk,Noun,knights,ENTITY_nouny
sggk,General Word,;,PUNCTUATION
sggk,Person,Bishop Baldwin,ENTITY_person
sggk,Verb,sits in,VerbP
sggk,General Word,the,FUNC_determiner
sggk,Noun,place,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,Noun,honour,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,Iwain,ENTITY_oov
sggk,General Word,",",PUNCTUATION
sggk,Pronoun,son,ENTITY_pronoun
sggk,General Word,of,FUNC_inner
sggk,General Word,Urien,ENTITY_oov
sggk,General Word,",",PUNCTUATION
sggk,Verb,shared,ACTION_verb
sggk,Noun,dishes,ENTITY_nouny
sggk,General Word,with,FUNC_inner
sggk,Pronoun,him,ENTITY_pronoun
sggk,General Word,.,PUNCTUATION
sggk,General Word,These,FUNC_determiner
sggk,General Word,were,AUX
sggk,Verb,placed,ACTION_verb
sggk,General Word,on,RANGE_locality
sggk,General Word,the,FUNC_determiner
sggk,Noun,dais,ENTITY_nouny
sggk,General Word,and,FUNC_conjunction
sggk,General Word,sumptuously,MODIFIER
sggk,Verb,served,ACTION_verb
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,afterwards,FUNC_inner
sggk,General Word,many,QUANTIFIER
sggk,General Word,trustworthy,ENTITY_oov
sggk,General Word,men,ENTITY_oov
sggk,General Word,at,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,Noun,side-tables,ENTITY_noun
sggk,General Word,.,PUNCTUATION
sggk,General Word,Then,FUNC_inter
sggk,General Word,the first,ENTITY_DetPhrase
sggk,Noun,course,ENTITY_noun
sggk,Verb,came,ACTION_verb
sggk,General Word,with,FUNC_inner
sggk,General Word,a,FUNC_determiner
sggk,Noun,blaring,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,General Word,trumpets,ENTITY_oov
sggk,General Word,",",PUNCTUATION
sggk,General Word,resplendent,ENTITY_oov
sggk,General Word,with,FUNC_inner
sggk,General Word,many,QUANTIFIER
sggk,General Word,a,FUNC_determiner
sggk,Noun,banner,ENTITY_nouny
sggk,General Word,that,FUNC_determiner
sggk,Verb,hung,ACTION_verb
sggk,General Word,from,FUNC_inner
sggk,Pronoun,them,ENTITY_pronoun
sggk,General Word,;,PUNCTUATION
sggk,General Word,there,LOCATION
sggk,General Word,was,AUX
sggk,General Word,a,FUNC_determiner
sggk,General Word,new,MODIFIER
sggk,Noun,sound,ENTITY_nouny
sggk,General Word,of,FUNC_inner
sggk,Verb,drums,ACTION_verb
sggk,General Word,with,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,Noun,noble,ENTITY_nouny
sggk,Verb,pipes,ACTION_verb
sggk,General Word,",",PUNCTUATION
sggk,General Word,wild,MODIFIER
sggk,General Word,and,FUNC_conjunction
sggk,General Word,piercing,MODIFIER
sggk,Noun,trills,ENTITY_nouny
sggk,General Word,roused,MODIFIER
sggk,Noun,echoes,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,General Word,so,FUNC_inter
sggk,General Word,that,FUNC_determiner
sggk,General Word,many,QUANTIFIER
sggk,General Word,hearts,ENTITY_oov
sggk,Verb,rose,ACTION_verb
sggk,General Word,very high,ModifierP
sggk,General Word,at,FUNC_inner
sggk,General Word,their,ENTITY_possessive
sggk,Noun,strains,ENTITY_nouny
sggk,General Word,.,PUNCTUATION
sggk,General Word,Thereupon,MODIFIER
sggk,Noun,delicacies,ENTITY_nouny
sggk,General Word,of,FUNC_inner
sggk,General Word,precious,MODIFIER
sggk,Noun,food,ENTITY_noun
sggk,Verb,poured,ACTION_verb
sggk,General Word,in,RANGE_locality
sggk,General Word,",",PUNCTUATION
sggk,General Word,an,FUNC_determiner
sggk,Noun,abundance,ENTITY_nouny
sggk,General Word,of,FUNC_inner
sggk,General Word,fresh,MODIFIER
sggk,Noun,food,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,on,RANGE_locality
sggk,General Word,so,MODIFIER
sggk,General Word,many,QUANTIFIER
sggk,Verb,dishes,ACTION_verb
sggk,General Word,that,FUNC_determiner
sggk,Pronoun,it,ENTITY_pronoun
sggk,General Word,was,AUX
sggk,General Word,difficult,MODIFIER
sggk,General Word,to,FUNC_inner
sggk,Verb,find,ACTION_verb
sggk,Noun,space,ENTITY_noun
sggk,General Word,in,RANGE_locality
sggk,Noun,front,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,Noun,people,ENTITY_noun
sggk,General Word,to,FUNC_inner
sggk,Verb,set,ACTION_verb
sggk,General Word,down,FUNC_inner
sggk,General Word,on,RANGE_locality
sggk,General Word,the,FUNC_determiner
sggk,Noun,cloth,ENTITY_nouny
sggk,General Word,the,FUNC_determiner
sggk,General Word,silver,MODIFIER
sggk,Noun,dishes,ENTITY_nouny
sggk,General Word,that,FUNC_determiner
sggk,Verb,held,ACTION_verb
sggk,General Word,the,FUNC_determiner
sggk,General Word,various,MODIFIER
sggk,Noun,pottages,ENTITY_nouny
sggk,General Word,.,PUNCTUATION
sggk,General Word,Each,QUANTIFIER
sggk,Noun,man,ENTITY_nouny
sggk,General Word,as,FUNC_inner
sggk,Pronoun,he,ENTITY_pronoun
sggk,Pronoun,himself,ENTITY_pronoun
sggk,General Word,liked,MODIFIER
sggk,Verb,took,ACTION_verb
sggk,General Word,there,LOCATION
sggk,General Word,ungrudged,MODIFIER
sggk,General Word,;,PUNCTUATION
sggk,General Word,each,QUANTIFIER
sggk,General Word,two,ENTITY_num
sggk,General Word,had,MODIFIER
sggk,General Word,twelve,ENTITY_num
sggk,Noun,dishes,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,General Word,good,MODIFIER
sggk,Noun,beer,ENTITY_nouny
sggk,General Word,and,FUNC_conjunction
sggk,General Word,bright,MODIFIER
sggk,Noun,wine,ENTITY_nouny
sggk,General Word,as,FUNC_inner
sggk,General Word,well,MODIFIER
sggk,General Word,.,PUNCTUATION
sggk,General Word,Now,TIME_justtime
sggk,Pronoun,I,ENTITY_pronoun
sggk,Verb,shall,MODAL
sggk,General Word,tell,ENTITY_oov
sggk,Pronoun,you,ENTITY_pronoun
sggk,General Word,no,FUNC_negation
sggk,General Word,more,QUANTIFIER
sggk,General Word,about,FUNC_inner
sggk,General Word,their,ENTITY_possessive
sggk,Noun,service,ENTITY_noun
sggk,General Word,at,FUNC_inner
sggk,Noun,table,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,for,FUNC_inner
sggk,General Word,quite new,ModifierP
sggk,General Word,",",PUNCTUATION
sggk,Noun,noise,ENTITY_noun
sggk,Verb,drew,ACTION_verb
sggk,General Word,near,RANGE_locality
sggk,General Word,suddenly,MODIFIER
sggk,General Word,",",PUNCTUATION
sggk,General Word,so,FUNC_inter
sggk,General Word,that,FUNC_determiner
sggk,General Word,the,FUNC_determiner
sggk,Noun,prince,ENTITY_noun
sggk,Verb,might,MODAL
sggk,Verb,have,ACTION_verb
sggk,General Word,leave,ENTITY_oov
sggk,General Word,to,FUNC_inner
sggk,Verb,take,ACTION_verb
sggk,Noun,food,ENTITY_noun
sggk,General Word,;,PUNCTUATION
sggk,General Word,for,FUNC_inner
sggk,General Word,scarcely,MODIFIER
sggk,General Word,a,FUNC_determiner
sggk,Noun,moment,ENTITY_nouny
sggk,General Word,after,RANGE_period
sggk,General Word,the,FUNC_determiner
sggk,Noun,music,ENTITY_nouny
sggk,General Word,had,ASPECT
sggk,Verb,finished,ACTION_verb
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,the first,ENTITY_DetPhrase
sggk,Verb,course,ACTION_verb
sggk,General Word,fittingly,MODIFIER
sggk,General Word,served,ENTITY_oov
sggk,General Word,in,RANGE_locality
sggk,General Word,the,FUNC_determiner
sggk,Noun,court,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,there,LOCATION
sggk,Verb,rushes in,VerbP
sggk,General Word,at,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,Noun,hall,ENTITY_nouny
sggk,Noun,door,ENTITY_nouny
sggk,General Word,a,FUNC_determiner
sggk,Noun,fearsome,ENTITY_nouny
sggk,Verb,lord,ACTION_verb
sggk,General Word,",",PUNCTUATION
sggk,General Word,the,FUNC_determiner
sggk,General Word,very,MODIFIER
sggk,Noun,biggest,ENTITY_nouny
sggk,Noun,man,ENTITY_nouny
sggk,General Word,on,RANGE_locality
sggk,Noun,earth,ENTITY_noun
sggk,General Word,in,RANGE_locality
sggk,General Word,height,ENTITY_oov
sggk,General Word,;,PUNCTUATION
sggk,General Word,from,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,Noun,neck,ENTITY_noun
sggk,General Word,to,FUNC_inner
sggk,General Word,the,FUNC_determiner
sggk,General Word,middle,MODIFIER
sggk,General Word,so squarely,ModifierP
sggk,General Word,built,ENTITY_oov
sggk,General Word,and,FUNC_conjunction
sggk,General Word,so thick-set,ModifierP
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,his,ENTITY_possessive
sggk,Noun,loins,ENTITY_nouny
sggk,General Word,and,FUNC_conjunction
sggk,General Word,his,ENTITY_possessive
sggk,Noun,limbs,ENTITY_nouny
sggk,General Word,so long,ModifierP
sggk,General Word,and,FUNC_conjunction
sggk,General Word,so big,ModifierP
sggk,General Word,",",PUNCTUATION
sggk,Pronoun,I,ENTITY_pronoun
sggk,Verb,think,ACTION_verb
sggk,Pronoun,he,ENTITY_pronoun
sggk,General Word,was,AUX
sggk,General Word,half-giant,MODIFIER
sggk,General Word,on,RANGE_locality
sggk,Noun,earth,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,but,FUNC_inter
sggk,General Word,at,FUNC_inner
sggk,General Word,any,QUANTIFIER
sggk,Noun,rate,ENTITY_noun
sggk,Pronoun,I,ENTITY_pronoun
sggk,Verb,declare,ACTION_verb
sggk,Pronoun,him,ENTITY_pronoun
sggk,General Word,to,FUNC_inner
sggk,General Word,be,AUX
sggk,General Word,the,FUNC_determiner
sggk,General Word,biggest,MODIFIER
sggk,Noun,man,ENTITY_nouny
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,moreover,FUNC_inter
sggk,General Word,the,FUNC_determiner
sggk,General Word,most,QUANTIFIER
sggk,General Word,elegant,MODIFIER
sggk,General Word,for,FUNC_inner
sggk,General Word,his,ENTITY_possessive
sggk,Noun,size,ENTITY_noun
sggk,General Word,who,CLAUSE_WhoQ
sggk,Verb,could,MODAL
sggk,Verb,ride,ACTION_verb
sggk,General Word,a,FUNC_determiner
sggk,Noun,horse,ENTITY_noun
sggk,General Word,;,PUNCTUATION
sggk,General Word,for,FUNC_inner
sggk,General Word,although,FUNC_inter
sggk,General Word,his,ENTITY_possessive
sggk,Noun,body,ENTITY_noun
sggk,General Word,was,AUX
sggk,General Word,massive,MODIFIER
sggk,General Word,in,RANGE_locality
sggk,Noun,back,ENTITY_noun
sggk,General Word,and,FUNC_conjunction
sggk,General Word,in,RANGE_locality
sggk,Noun,chest,ENTITY_noun
sggk,General Word,",",PUNCTUATION
sggk,General Word,both,MODIFIER
sggk,General Word,his,ENTITY_possessive
sggk,Noun,belly,ENTITY_noun
sggk,General Word,and,FUNC_conjunction
sggk,General Word,his,ENTITY_possessive
sggk,Noun,waist,ENTITY_nouny
sggk,General Word,were,AUX
sggk,General Word,becomingly slim,ModifierP
sggk,General Word,",",PUNCTUATION
sggk,General Word,and,FUNC_conjunction
sggk,General Word,every,QUANTIFIER
sggk,Noun,part,ENTITY_noun
sggk,General Word,of,FUNC_inner
sggk,Pronoun,him,ENTITY_pronoun
sggk,Verb,matching,ACTION_verb
sggk,General Word,completely,MODIFIER
sggk,Noun,.,ENTITY_nouny
